Target_Angle,Wavelength_nm,Period_nm
-39.263842516677,559.555577057062,589.4162270496361
-57.063505547083906,538.5559999578049,427.7952766533976
-62.2786090713714,571.579624357521,430.46143868822816
-32.27925789743344,507.06009978019046,632.9789334881485
-77.29854449227997,457.62282822898635,312.7348324590306
-72.10826883251906,419.9893340229655,294.22182419991265
-44.83062410785466,582.994229334158,551.2843255729076
-33.8593765113234,513.7403084445983,614.7169636995603
-38.49435366095287,664.8859009758309,712.1313551351299
-36.34722068774863,466.8877537307032,525.1737512972272
-36.16418896494734,493.21349500267365,557.2078224956235
-55.9280844332867,691.1518708680728,556.2579040929244
-42.29237212467002,566.8873614145073,561.6243465388809
-47.90698582645722,504.02591285479525,452.81833289608267
-79.47526666921613,658.2682971425481,446.35494049571554
-64.21571244626725,623.0125268605859,461.2662302397706
-77.44903335235007,571.942880174779,390.630105894963
-37.12782775165578,666.7299072716289,736.3983961660306
-49.106973741628465,428.1884573222842,377.62462142356947
-57.736590164117715,518.3481830589726,408.66162116518245
-33.8379030944369,643.165031147717,770.0105406985384
-30.209372181397892,515.7828981968985,683.3897119784898
-63.521716689845874,678.0209580285245,504.9851923191941
-62.09097584007176,445.7563384143534,336.28336493129143
-50.539440499980586,500.9911918699816,432.59999504187084
-54.48220380160163,527.722768644794,432.2398360157875
-50.772150029604475,606.0886258809894,521.6107515603238
-31.200252242244442,458.60484462765515,590.1899612855651
-46.76858031087312,402.95915061396664,368.7098099684924
-38.85411276986449,692.9527942561679,736.3930928958301
-34.921209455068436,669.6271296687552,779.8384627118518
-77.83602169446749,490.0666256163274,334.2146845436073
-59.96798625210828,545.04425196403,419.7107215154283
-66.43281421183013,546.676063116111,397.61503721719373
-45.768187163305875,660.7676666878787,614.7904943231869
-49.65735647470076,579.1180423439964,506.5408232933799
-41.84619969483617,647.929306827361,647.4760494176719
-34.84828354827124,673.5982454035147,785.8965523099793
-38.95158187207919,569.7859395137793,604.2299774509066
-69.8757022648243,485.6447403216117,344.81463504057064
-63.87729025918879,549.6123417528937,408.0937239797717
-57.34644379927384,655.2608826172552,518.844832554358
-53.75449364333841,575.0857523194767,475.38101755062
-76.12171418280622,668.7165720202482,459.21675402487375
-33.63674738893342,668.6308027845944,804.7178830107224
-44.0300406618958,512.0078860139014,491.109626212993
-47.4968926785357,534.4341686788234,483.2742515465849
-69.12129061063939,603.3741280722909,430.518572417975
-79.62573100809857,433.31933656389697,293.6805172583967
-42.03352573785765,539.6671652316268,537.330852189816
-73.71536670685403,444.8156335429418,308.938191534552
-71.53113802158956,654.3868552379099,459.9470349629615
-41.23286988208833,682.8353292302968,690.6524763251201
-49.966629009961125,442.4646626594376,385.2527432728863
-50.483643464625956,600.2024276187668,518.6837766685754
-78.91103342632792,590.9629687295544,401.4708864777311
-39.044595068944915,628.0224403103986,664.6530550463109
-69.9578985552391,608.7338958616199,431.9830373989927
-46.7096357086555,465.13871059461894,426.0166916083811
-66.54351728880802,487.36379627359645,354.1774795801576
-51.000550214783146,449.5696647004318,385.6557120621541
-58.917988155827004,676.3431997185023,526.4830549396614
-71.63058866630655,556.5470395356954,390.95258606392935
-70.20827824919421,692.8483456242775,490.8962876173224
-73.321159176985,534.7965554298527,372.18959241075663
-32.980866267232955,565.8169513728386,692.9459181160908
-64.60252765198724,636.7881765989424,469.943510641156
-36.999368836088145,639.1670979465902,708.0541553428121
-50.79092840092055,469.34487768968,403.81860020746467
-57.42942075273442,486.48485983893136,384.84882262748613
-50.13697423734153,429.34205126426167,372.8971987132694
-55.980583790150376,641.6393504725946,516.0892622167446
-79.82631543993097,638.1584565080027,432.23507325747653
-36.760865685642734,424.3776424475811,472.7310242460654
-63.77280226682128,477.22977720552205,354.6665730475409
-49.80004831928076,534.9601030288514,466.93070027768385
-36.65048994536644,562.533683074874,628.2497726810922
-37.936838168715475,556.7632657190932,603.7412025077368
-77.46365531228085,694.9225863082407,474.59681680924103
-73.9800748355881,629.2376349417686,436.4405853572625
-75.3520980207511,433.95634666655684,299.02305128969056
-79.57663879136933,488.0507133823273,330.8265121598512
-40.415769500425895,503.6281709940428,517.8726669302538
-47.77196686820309,494.54442023523154,445.24919767519435
-63.46095149624333,635.7836969425979,473.7777294343887
-54.190126993032365,508.16837961671405,417.74891819018467
-50.91947666891667,547.7280157265529,470.39865264529544
-47.890562466779656,560.0362503528056,503.26851714847925
-59.689031597172615,481.12710198649245,371.54151649911705
-58.7796714320041,496.80873903409207,387.2935138665867
-38.07289170321201,633.9992706462199,685.4081540438381
-53.58699187592195,660.0048891719337,546.7515518462004
-57.67358881049249,411.12403081201336,324.3522880065617
-58.514346936569524,581.546368112599,454.63271089473454
-40.50535964561759,590.030653532286,605.6076298527829
-67.11356961261434,621.192760464259,449.5154717671551
-31.25995474105348,608.1540319635781,781.3046836778257
-47.74159277715813,663.2273473489965,597.4056735644298
-69.01063242678168,423.5416936754847,302.4281718973003
-58.19464605277012,516.5116715589106,405.1818190923362
-43.05812162554301,634.626834442052,619.6862870423022
-64.74765596715238,653.9740035783277,482.0483182861084
-58.36954720780367,479.43053148419745,375.38432909699515
-69.81218047281936,575.5852132120426,408.83998414205945
-66.75125930949116,454.22950464529146,329.5817450179741
-60.50539610181173,655.268304954775,501.8893595201663
-54.4088837655407,619.1290447153116,507.5716423355052
-36.65910628337617,466.6195236997414,521.0254636050117
-43.06665089426919,587.1319458446767,573.2182207427096
-50.95497364585427,552.7961127995616,474.51257202596423
-59.964964350319434,477.6480193648885,367.8235428247802
-55.68539276076524,667.9367804438227,539.1230789859669
-44.409226297976474,444.3517893084502,423.3262038816478
-30.323217889485527,540.2379407946048,713.3585064135959
-54.8119610950407,574.8394853953014,468.9130476974805
-44.281299428112156,647.0636938981168,617.8561014579954
-66.73041503552676,445.05397371027505,322.97462455862
-31.197313263524176,582.752382459538,750.0220358168225
-59.24139056528954,401.9679231684557,311.8461458192432
-77.07371187530327,646.7743942703294,442.393780160315
-38.72046335557498,470.41973474268445,501.3628340040668
-53.58247453752977,616.2745941853132,510.5548365173454
-34.57109959085691,580.5633367884435,682.0986966990985
-61.284095613067635,415.0382148873123,315.4938383480507
-57.526584029811275,454.96900482141643,359.52827739835703
-50.36827621064162,480.3222087663157,415.77688488004713
-56.06885107368706,666.0183063968132,535.1421214593481
-74.8287329234505,544.2410166017862,375.92928568716866
-39.814715115553355,674.050965431592,701.7997837822696
-31.128225585267362,414.23497016244227,534.1985269383117
-73.08324423495505,401.9691621148353,280.0997704349492
-58.855854119395325,684.4739862115975,533.1611178836873
-74.53292277309211,617.1750720102356,426.9111243983826
-59.847261170658626,634.9950394640958,489.5746512055074
-70.50805449798511,674.7416842305036,477.1754759061279
-51.4836681677574,695.3616076895487,592.4798406740905
-67.49299656441343,429.3136503735909,309.80618574056496
-75.6520733444928,447.4874032366318,307.92963551203707
-58.60614818611032,456.5720346861434,356.58267033816475
-39.03925752811898,645.5252976356601,683.2552799052523
-43.43988075150991,506.6649739597743,491.2449828839847
-39.93222884487029,577.9814341698807,600.299619502777
-42.342851379786644,656.5665736004441,649.8418538716877
-45.32077246755182,604.9479519263509,567.1839047766629
-57.756689337659424,419.6246181920497,330.7555150924899
-59.39958147319164,533.702157017447,413.3677268180729
-51.324987362093054,420.2500154821865,358.86460515550294
-60.77103899104177,543.6530634056677,415.3152342153516
-34.078746280568296,465.7908146179002,554.1845309140384
-34.389411852908,400.39245985752905,472.59463018669976
-38.59147301788292,643.9455375376135,688.2370896041974
-55.903874902017236,690.8148533208579,556.1456461339322
-40.69973393491568,689.2398045312747,704.6416323947561
-44.164220174628866,489.7555581289971,468.63156371615713
-50.015641808649704,648.632083018853,564.3567737983523
-70.59330620051898,603.6330704244752,426.6634218397865
-30.693106795643004,640.0229170898009,835.9109610816298
-62.46894101183112,653.8714144787581,491.5806767868846
-63.44382655203427,694.0836217153997,517.2993163242072
-69.93278901783182,445.51889130011335,316.20942604519985
-76.63764695301566,630.9238071952906,432.31965455138584
-31.00689244746449,620.2460812246013,802.6874954019451
-37.68918527566081,486.3207513065552,530.3004064039391
-74.30856470279966,517.7762667410345,358.54641921904437
-52.925928109350764,453.0274143023479,378.5369374793376
-58.22953194667318,673.9819579257301,528.5112113984442
-63.15136018615737,663.8007174397815,496.00140631865213
-63.95333022478187,584.2105043804265,433.5015250885275
-76.58702016582541,553.488999965412,379.3397840712742
-79.84747087058349,469.8665081150346,318.22714286905233
-66.00787304654702,636.8810671089902,464.74031941151867
-44.36106046025754,402.46147369611765,383.7474863767036
-73.98762011471717,538.8360074716145,373.7236932547124
-32.46104572703808,658.165353137907,817.5062090120309
-41.55404264372481,585.5456003298259,588.4943824436451
-74.86928587318575,590.5368524714886,407.8295241319971
-42.80957572196775,421.2122276858333,413.21815786869223
-41.03255298108742,486.0114188337716,493.5471060148983
-36.906264657012365,602.1586616788545,668.4995639773924
-72.95558788234582,414.8851903759248,289.2966610446086
-55.00291295955434,499.28072604569036,406.32501774396405
-63.74466015270774,506.1833690679608,376.2753347609989
-41.953319203751484,549.615516710273,548.0877883532976
-67.90202105056082,508.7125757153991,366.0295521391924
-68.00027724810492,536.235261239171,385.5648192069316
-45.629901245415006,564.0992039336809,526.086027395844
-50.53413165051414,438.5043524609611,378.672229231901
-40.484513871510046,454.14262440219915,466.33076242300905
-78.82805116614522,649.7532983067033,441.53591278182796
-62.28012885292058,537.9303827409393,405.1142642470003
-76.72719403577577,506.5456221539331,346.96523389626765
-45.16927718145666,530.1644542545038,498.3736012457676
-69.09454564984449,452.4455658435988,322.88578372377833
-68.2929321942371,471.9541764257797,338.65088335198385
-64.58278259332707,554.6570627699604,409.3985525690564
-78.28194876334001,507.6779488904393,345.6558227671629
-49.67776680531578,542.6368309015634,474.48804195173176
-36.53586617948787,444.9114018464618,498.2272999675502
-63.58544296220304,446.94049969690957,332.6939978294606
-66.46549002386031,515.1829058897888,374.61592170071174
-58.75302867294073,513.657289808619,400.5409464877478
-40.34089465666982,664.9997030574361,684.8599923965824
-55.22279708346777,410.0354142216452,332.8035746418723
-45.60948682845647,697.856632495763,651.0568579791794
-51.37332640833445,686.9569177679506,586.218284513308
-62.260928792233194,562.675285197399,423.82425096472133
-67.26073713454173,615.6273285865082,445.0070967751421
-41.611234545067155,680.5763972445236,683.2346981231078
-50.26626803234767,475.35817175607616,412.0881957130693
-43.45807854958146,494.68918241923257,479.4728766323844
-39.93158069309345,433.27740501943475,450.01406792885666
-69.16936099979192,569.1538351975164,405.97198557973144
-75.46263472184961,447.8345127011568,308.43102320142157
-48.51160928422884,679.2611849192064,604.5212333841812
-67.56394621868834,529.4700541317848,381.88653263999686
-74.84976446822056,675.9060178602027,466.82919468641825
-72.30621052651158,461.5299704902222,322.96467467729053
-39.140669426961296,608.2109423458994,642.3589040061246
-77.81459407566807,594.2776234160892,405.3169998908458
-48.833822021473125,519.9027041352485,460.4146420792167
-46.962033058691816,669.5029381317779,610.6639829903693
-33.121566363889016,530.4406152766769,647.17408052569
-54.30868270524415,459.5291591393552,377.2018638966535
-35.45068078204643,693.0956143438888,796.658927923972
-42.4269910463713,532.4444208995676,526.1437030772493
-45.847131088364065,462.4218933033204,429.6699683036643
-70.4413161745842,509.0897981444286,360.17565724036143
-73.77443251979483,584.0528369611561,405.52081962266624
-45.12331587307348,553.6082606834118,520.8271212851579
-72.93490606222869,590.5351068490801,411.82177072120254
-72.86154686848955,598.5571835555431,417.5805970406837
-68.23254751924367,437.01430951385134,313.71156249477065
-37.334755700759075,494.46548919205884,543.5441349723561
-64.51614234503646,624.6102972364804,461.287081261996
-77.25120322902845,595.1101747460381,406.7681910118519
-64.12702393835785,426.5045010478245,316.0122310198981
-46.580842455391696,494.5442756493526,453.91133933354433
-55.028965871541565,679.396644810944,552.7311825572104
-62.28625216755268,658.6037967650325,495.96531525027433
-55.52852043642518,601.1928557738566,486.16124874948656
-35.99764708654849,421.8591461609292,478.50014474166477
-45.603202232601035,582.1165559763157,543.1368853097493
-70.11980152768163,403.65643955188546,286.15765634920535
-73.07090230477587,598.337921550908,416.96058987048843
-36.86500163577851,619.3634647019664,688.2600470934378
-77.61933761993623,549.1730858813477,374.83222762157004
-46.441130892430465,401.1419933203056,369.0358393352621
-63.115686936536,599.9830355211666,448.45734706977106
-67.59125729783406,645.9220256616732,465.78726999172704
-70.59731173189417,575.7602403943519,406.95216519988594
-77.2874851112965,612.7592514195276,418.77172814264503
-45.64597740144113,427.096407796651,398.2062092546907
-72.92532272757772,614.5965555028553,428.6235290246265
-36.584345171810355,584.2578886124846,653.5262827329077
-65.25204531767963,499.3059175092504,366.533762063884
-67.09888647569929,605.6001985914444,438.2796100017929
-63.88616206006602,593.674864722826,440.77720918972915
-42.61573680675765,579.8380719996743,570.9218822782726
-73.65215735076018,454.8836209949268,316.03276314843214
-38.44292316851975,488.86651742761137,524.1962627935822
-32.681739576041544,697.4148315297205,861.0504528491916
-65.87324953059561,529.9327522184858,387.10463251514807
-53.77378576163669,417.8279570664808,345.3023684307925
-72.4549009979338,669.7015932441484,468.25077258669995
-49.169857052912946,451.87962622749006,398.1399724846482
-38.41392942538564,521.0559458391989,559.0684441791587
-71.82210962349349,483.39967403829905,339.1948122893254
-57.44548158200358,689.162635948529,545.085731167478
-39.45978961951774,513.4295736729392,538.5786083020499
-66.0191999293223,612.6150891731065,446.9938025366838
-55.555681924475024,579.514891579621,468.4787033836239
-60.215649112015996,412.8925514805561,317.15789085709525
-53.04491691032909,515.2944035499022,429.89183949341316
-71.43544919090033,517.0065887819089,363.59027159796926
-71.4781357841525,696.9499976213535,490.0148763787668
-65.46944109121931,643.5786103175651,471.6209292426724
-35.27006886982311,656.9962828364564,758.5276366668593
-71.94269309520345,494.05635100635243,346.43381811184014
-63.55064902664549,498.7163845340019,371.3470634058387
-64.85120830021498,554.6817125307336,408.51176943818575
-48.14914202019358,589.3045398185307,527.4239459352825
-73.96397780785034,618.4880464345099,429.0192715985576
-66.26858001174287,646.2405567358564,470.62186519617444
-35.629523326459726,661.9606658021662,757.554324722972
-50.388901720308134,407.38777325021226,352.5382391168901
-74.31901809800709,638.8287649155801,442.3494192210588
-32.35983508486895,583.2510969379101,726.4738361529284
-78.07083098210248,559.6254338402409,381.31862507882073
-63.95812841597814,588.5399010575001,436.69619373295706
-61.568798882168835,664.5814737307564,503.8203757644905
-43.527962824399566,563.5872682922693,545.5498824972141
-42.439589436958855,448.65640176969015,443.2405732181307
-77.10291097442978,531.033145058602,363.1843161862317
-44.91362271170614,677.3378600677634,639.5651731418224
-68.77526483594997,644.3451270721764,460.8220874192646
-49.656089910353955,460.9136804244793,403.1578395427362
-36.9627035392352,614.2431252318903,681.0224571816377
-30.535764884767946,476.86801644676945,625.7173035294929
-57.21286685076254,504.5610990970834,400.1174904229138
-78.78894092744663,540.6752091927414,367.46218273047833
-48.456809690460226,532.2608883582075,474.096786556141
-47.85961669965224,408.7839480040433,367.5272869378046
-47.20458089247211,632.2027674940496,574.3766634649182
-56.027191865242926,653.915798250534,525.6750986888468
-52.033244171214676,559.2829719037987,472.9458706871366
-73.99573133635073,451.88532486053157,313.4040618590922
-55.27603958617452,474.3814076456032,384.7816039825196
-55.38789190942844,437.90026322774435,354.71167592849946
-36.91857973602783,450.85187629991606,500.3798377568311
-79.1369770455193,662.9192181338767,450.0100808407024
-42.498644543441486,544.0488372729988,536.8766228569012
-33.66820337298013,433.30404035522065,521.064941765808
-63.15731244876044,476.4235785966061,355.97180583701373
-59.76831850784363,684.8504248690289,528.4360940714282
-50.75728269963729,552.7797070417822,475.8329555005286
-51.1096116940339,554.6902888962004,475.1002083265807
-69.25319605232156,557.6934591404705,397.57649896664253
-39.78563200498245,433.4850443104291,451.6054761761679
-71.01266594724449,691.0940975981944,487.23986439941444
-62.437355694750906,425.3457242044643,319.86697426624625
-50.94848868897622,610.011526326209,523.6735727761443
-52.90143082919343,417.3294456872464,348.82144178363626
-42.832360359304786,533.0775311255577,522.7360329772337
-67.60571663484873,669.9034819018532,483.0305273870348
-55.64373711526339,630.5333627155043,509.18582861916263
-46.04272713749218,500.4028064899611,463.42757002237454
-59.80250578804751,565.4043297839498,436.1189578774932
-79.78672260256616,449.58239668547077,304.54728816002154
-51.76311398282769,686.8360718273914,582.9596986923921
-76.03457003893098,612.6032031245991,420.84157440673107
-47.2508419962283,512.288128293,465.0828146062278
-32.736635346249294,495.3803785462834,610.7005384416308
-40.21210531842144,471.59162486658414,486.96583279527766
-50.93475716638421,635.9558647760813,546.0520650968881
-40.98174642972845,530.3842751234233,539.1575355375812
-30.011351910912776,499.0651663133274,665.1919621158054
-75.75007688737637,671.5665241120653,461.92383982756706
-72.19397056154645,445.0653842714382,311.63861268633946
-67.11461157434735,479.1506482191843,346.72647518622165
-38.390729782301435,503.42971374395506,540.4323256540023
-36.0181788104993,477.9554456645268,541.8609789667158
-33.38023747361916,575.6209123663316,697.4778828923395
-66.20145943864605,580.3093334508792,422.82578829869146
-76.44039803439426,416.4246917450849,285.57646162678793
-51.52679104565185,443.35871921944727,377.5358268341081
-35.95703359980241,459.55862691380344,521.770585203421
-55.61964103660533,421.09842055450605,340.15492324836447
-47.4415953729315,437.4285967897939,395.90510587883404
-48.741246217499885,471.8954166956868,418.49221389963395
-61.06653120778536,503.68618221633074,383.6810631609288
-65.93590566311012,637.39270361877,465.37419262851927
-35.53017994365804,465.37152366679743,533.8681084901103
-31.77951154032382,601.0077494330045,760.7907095646277
-79.71651513428574,417.3643058754173,282.7853835157904
-41.636417445777596,597.4722778911222,599.5093667602455
-32.691526245422956,638.4157616965623,787.9985384409014
-39.493766454796,581.442384653389,609.4838846671067
-31.94789231742321,460.41768711246505,580.0744746507809
-49.59054473085858,499.1224041587218,437.0036424910628
-70.12008922256621,641.5544046583786,454.80600217516235
-47.06222248788603,529.5915677473769,482.26196051843675
-52.20917034391833,476.57039437851176,402.0403037721407
-63.77933867837194,679.8074609726617,505.18941954085403
-55.44470350349401,591.2064569831772,478.5667920611859
-73.07228430106622,641.7144131644659,447.1848537028325
-73.30178375228783,407.35056547189134,283.52279131782876
-30.495534774557683,501.80097494892993,659.2176566373511
-68.90231532415996,537.6690707148991,384.19968939289424
-53.03668001208369,576.2264662407289,480.7773011538733
-79.44202706518315,456.9915659410393,309.9077779978341
-54.16160379377176,549.3860658157552,451.79498356077636
-79.34479726941487,605.6876103069063,410.876206860333
-67.72846806028683,503.7628170076072,362.91609310790597
-42.430244230665316,607.4326609114178,600.2072795242442
-56.91974896434789,516.8962121115521,411.2598605657258
-79.60678197392915,540.8390207115324,366.57378497216564
-72.87653038759618,440.28787017167997,307.13999836785763
-34.868344689561056,595.3823698185413,694.2918931831172
-65.3185998404998,467.28270640701163,342.8426086414417
-47.27897929354065,648.6550387141277,588.6169283380138
-30.349113094017405,566.033011314087,746.842652208416
-50.174048451349975,568.0770248845614,493.1265823463512
-41.73772108624856,673.7429567241127,674.6992433432399
-70.94346352602358,450.22081339284586,317.54994232259406
-46.86653044228827,559.0704033632999,510.73238105631003
-71.37618469769086,514.6615031337662,362.0670372607389
-30.029896941739764,689.897222529903,919.0324814603798
-45.390957501305955,637.8142140544151,597.2754376910109
-42.0582607153881,627.2502593887161,624.235898528897
-41.678368053430546,461.23640684040686,462.42825904413843
-33.40933098827313,471.19697375450687,570.5081588324799
-39.35621352052509,408.75424821754865,429.72044348762597
-57.777478494281,591.5606085827368,466.171826582249
-44.568053641887225,511.25061455145425,485.6870081823172
-50.869739116457396,493.61220831229986,424.2222550087189
-48.84334401735943,591.1093676532715,523.3976798553778
-73.79524624999473,648.6062845769636,450.29413484509973
-75.26494995052578,439.90886379795785,303.24561508878014
-54.647848582793,675.5984361717905,552.2225716990372
-46.50779751578022,410.2813687288933,377.026823886013
-35.34003520011818,428.5319020705402,493.9042631596311
-77.67014396910474,651.4384417365924,444.5459992974548
-33.011347245014875,547.8111480452662,670.3450800897281
-44.882513878414024,681.7764562812631,644.1071148037707
-44.90331005850021,538.4958989773662,508.55774676060076
-46.02006430701074,677.8368957867326,627.9904513140184
-38.214342163620465,471.88888768920833,508.5515732624396
-69.15807154618486,584.9348868305729,417.2597481123625
-36.12489309829946,698.3404008837265,789.6910573580919
-61.745332957658135,512.8188424172943,388.1232693611148
-36.19230133529087,400.4364053526639,452.08950772697375
-33.52678187964783,419.21566164461166,505.9996244124059
-75.47147518429382,657.7178810640135,452.9630463983196
-39.506438315935284,547.5656905464062,573.8194297930405
-71.0625077279852,561.0154595163112,395.4127336711963
-57.231543555356794,639.8278314027082,507.2776675942653
-33.89282598043848,643.4737026227691,769.2804708735677
-77.77240957190338,543.2263923956369,370.5573861528209
-42.34805834959462,657.4182330305146,650.6199103162646
-72.98226726763033,540.5274875019031,376.8524351303711
-38.44050028922821,602.5064123122045,646.0831827904532
-72.69714410709264,410.008549318464,286.2950353528747
-30.661440645264697,441.39981605851074,577.0338056702849
-55.58902282847403,655.4260111760847,529.6338152570202
-68.47212897107784,493.9355266912794,353.98460891458734
-76.73977587463916,500.4231821783791,342.7538399722639
-75.46010681032436,598.8973591416844,412.47521931422267
-70.98124347738224,577.7614452189836,407.4142477941143
-74.4095674830652,424.6565921946966,293.91839965513657
-39.960984291853826,629.729510275448,653.6540789531799
-44.20921478558644,585.1667288529155,559.4752932516271
-44.448426246052925,656.5995558570013,625.0945162453785
-48.85269655008494,560.6490730146883,496.35580356123404
-49.666033519259436,524.2974507950619,458.53157718249633
-57.22776623273377,511.40213731698117,405.4745362164738
-37.99398816832207,401.32567787379963,434.6323439541136
-64.56233318929947,411.93526679340687,304.1056032047404
-38.37832696522533,439.363427584198,471.78600701845215
-45.515424105227375,678.8612160288731,634.355669967068
-55.167256530307704,664.1951597026707,539.4546872197214
-69.82202807617386,549.1589064984923,390.044652202781
-66.97346166193637,454.0589180247558,328.91244740415164
-62.276717820526116,443.8334081744394,334.26048335637296
-37.78866302900851,476.8391780832352,518.7962863674464
-57.35226728077889,672.6168486717675,532.5528469537765
-34.37232508999427,556.4404177106754,657.0688039315179
-48.86815883983254,641.2125534855011,567.5467321866827
-50.675826514497956,552.0263063433465,475.73736274133825
-31.99057197228769,582.8341953314052,733.4296169106802
-43.69940497349859,583.0307845201705,562.6014030146274
-77.78247336332447,409.4013329220979,279.259104199378
-77.68163039148448,533.5805554095732,364.1030326465452
-47.61635271262696,659.2147111085918,594.9743524634088
-32.1550054474162,546.7295895689205,684.852410858498
-38.954746966409076,530.6006263982331,562.6374321304667
-49.61088967167701,557.9636722725929,488.3741574266531
-77.38898489846149,514.2301113810491,351.29513763160816
-37.059953176859246,554.6199902647737,613.534278859041
-68.1757921834106,440.6034448311894,316.4133414792137
-35.4341269687346,690.3840356206524,793.8643544892378
-79.06287886956383,410.2389819952145,278.5522798532829
-49.08082495545675,544.9622292717555,480.7989126951374
-68.7617269449528,462.99775971737,331.15666086167255
-47.12955414055659,417.50674177927044,379.7791425631051
-61.383443857940435,595.5116135581875,452.2528645407906
-39.60080423700184,695.5543775191122,727.4515207916933
-37.30105096484813,624.88148621538,687.4349853184146
-76.90320697840656,476.20620021513935,325.9491776480011
-75.88236389522167,548.0167187473414,376.7226395776288
-74.37344701064413,414.93446679359823,287.2399894745705
-61.27167250832967,559.5010773666606,425.358703758029
-70.41341056081392,429.83895944628966,304.15919130750075
-33.451846845568745,638.382292866139,772.0617318147994
-46.73945209453396,417.01191969930426,381.7506688348657
-45.68515623785781,402.8082897701742,375.31019237155436
-61.78226609763066,658.467111574454,498.18363866755686
-47.79788867353203,682.7626633326532,614.4539610487071
-37.42533908218404,425.9662075450076,467.2779390385571
-59.82335377067719,483.6749977223856,372.99889825235323
-70.71919603345407,622.5091834997542,439.6662867484533
-49.10617472299866,561.8960395795332,495.5489533112498
-36.61343575492408,684.7710438807738,765.432576237849
-39.83440986564115,516.7540033133845,537.8056062913951
-41.8741652584692,400.99686678525165,400.49812053919504
-44.99487964972681,405.92369184086505,382.7427329470348
-62.139753525315456,569.4563368122455,429.4104933611771
-60.047274226885946,625.6316193633871,481.3822946405937
-64.80399307835197,637.1851053908985,469.45561553723985
-48.12509922657566,673.4551117260972,602.9648745095469
-71.19988259399892,468.722362264987,330.09247034762075
-40.204383057788014,621.5217716107086,641.8861402761263
-53.45203737590769,648.1294285740593,537.8497959761482
-70.0469360770715,650.8826054343448,461.63238185713976
-39.00793238663096,523.4630706687119,554.4325842797863
-35.49315568703915,587.7949020272595,674.9214957959335
-74.18419838439948,565.469591033006,391.8126311416154
-47.14648313795979,579.2457804305432,526.7583302946243
-64.1935062454516,484.6093707781144,358.8624697645438
-31.267430213196924,604.9703344919599,777.0475380112703
-64.50234442047248,613.0051930783738,452.76846450162384
-45.80506557734853,458.7845153181765,426.5944002638763
-32.787042679372085,533.0897315790489,656.2904392771356
-60.49063807740585,526.6316728843808,403.4215524024788
-42.04019080365866,624.6851945165348,621.9005761288439
-49.340362102594,599.9509180748116,527.2484779754876
-34.02904061432568,542.8587491692913,646.7072986052989
-37.35816255474727,595.7593929219988,654.5415485027208
-44.89886177479219,478.85848156518,452.27115706045953
-34.48797502800786,469.7043647222623,553.0163360134661
-75.54131323431577,471.9758958261864,324.94219042277854
-30.30235215919892,408.8493026019439,540.2024421896106
-54.19301094321557,607.3228784081944,499.2425202436374
-36.162372906627574,695.754426148928,786.0624761176136
-45.383954473897425,492.70964246536687,461.44919452255743
-76.30297799091328,678.9500085185343,465.8823680347574
-38.08472766369934,581.9627828112741,628.9863423639347
-78.29161598591662,467.4802796023242,318.27584496418297
-40.289718849471086,403.5593911430402,416.0494563003239
-67.07830542334148,617.1194285562254,446.6840151535911
-57.33386324486558,608.9722704976211,482.2607262241445
-74.22393637983797,468.77599983805845,324.7501316966426
-57.69966277515655,499.8115267416977,394.2079379421957
-56.727960957815434,669.4140217948493,533.7749754999583
-39.772900018419996,447.1699933104496,465.98683857669926
-38.311468102582936,650.6331604365733,699.6776639615265
-75.82445755577571,450.7670327553238,309.9493198076507
-46.391909942501705,544.5181407215491,501.3463438204758
-48.6041127481448,549.6895863114257,488.509702916346
-67.99118292141942,541.6268939307786,389.46650124121044
-46.941174121140364,486.37887072036665,443.7845788625436
-77.60312233195015,476.00941866822325,324.9153455035268
-66.89638844994002,619.946430699418,449.33580561675296
-59.871462128671,482.70307095617335,372.06784764722937
-74.04475802723763,582.9746113615954,404.22168458399125
-32.48029541747414,653.9919061253934,811.8936126975187
-42.85313460946044,651.1103334201646,638.2294708075912
-53.25181671104549,450.1454224443455,374.52532320313844
-41.34892697357605,596.4212928901104,601.8594304996034
-67.1952593651076,580.683739544616,419.9494887001599
-75.96040155268625,484.59535325289704,333.0111799988641
-51.18850599654617,517.4361942979119,442.7002578859612
-47.10663000559475,485.53390738878056,441.8232323604969
-78.07753660687831,561.1195480252859,382.32723681204703
-52.24262164137704,641.0882193860533,540.584805109339
-54.45242002246416,663.2510009152811,543.4481278543919
-47.58249361709527,616.8470779593109,557.0359471587209
-75.47742365060691,545.0351083521819,375.3495676257986
-58.447774164092536,687.4285850760742,537.7908096277413
-68.10872935908223,569.1637034435457,408.92909021339153
-70.59033591754431,543.5640066176546,384.2120757379721
-47.09245209586291,657.032086899033,598.0196154751042
-51.684716566019006,455.386998621282,386.9322825023233
-72.42358872031323,447.36350358068165,312.84760325807093
-48.16276758379051,634.7627414272965,567.9877876563177
-69.69675667259256,661.1712491116187,469.9810895411194
-77.04961612872185,421.83243449652787,288.56132482933975
-61.160518653400345,629.2258304790696,478.8768216182321
-67.08136437259444,527.3385161243611,381.690086873751
-70.25486560205675,611.1180469302278,432.8622963936256
-72.25198244483212,440.4908008194378,308.33533887114777
-49.7526668928398,691.9038257977252,604.3388623451793
-32.56317295879991,664.3840882179269,822.9258798132615
-50.09381356183698,521.7917584803776,453.47808262760066
