angle_deg,period_nm
-64.33260412074284,407.67045150050564
-40.553376411199636,563.7351391919648
-35.406392759463266,632.9611819409733
-58.30912902117352,430.10359355557136
-34.5028428072804,647.2693855810562
-61.134097301840356,418.78345991117544
-31.79607917549459,695.8373876410774
-75.53552377372135,378.4562480163499
-45.649036674837866,512.2840631992958
-55.30929797715356,446.4423944998726
-60.617559727217646,420.80906493258294
-48.364406062569955,491.3550128400545
-44.80714541828344,520.0252884058588
-79.78183651748455,372.41394292172345
-71.65234556264006,386.6199312963744
-44.34769746828407,523.6994249608238
-46.68072932108968,503.3684717251179
-31.697624743566138,698.5985216177197
-41.94811048746085,547.8838409537527
-32.4613646134331,681.9055257387672
-44.872974923259655,520.6694941790066
-65.09738956802784,403.68861778176387
-74.73175388745717,380.1522154626533
-40.90880683275322,559.9573727557299
-47.7925389262042,493.62448078228164
-77.5906993803352,375.3375073795363
-61.99747670495108,415.4716296167853
-32.16000922578569,689.097412206731
-54.97994271448994,448.1316536154247
-58.36354319901477,430.4997035083405
-57.1150197420353,436.9426334244826
-69.55586379974181,391.04455858309825
-61.56464145676024,416.3842162022636
-61.50933720064117,416.6491910792974
-77.38224899062638,375.1917665653643
-41.62161857410409,552.5929690420581
-59.17477840480605,426.338245811536
-38.89100565917884,584.1721348335408
-37.48259994400523,602.3941344619722
-69.4002972650671,391.67200363663926
-47.13232589149357,500.9594898486166
-56.385909791850914,440.0966094151314
-35.99216310392575,624.3096553382253
-69.2129660411773,392.21101877325754
-46.10933998449779,508.7126001030304
-49.61239388736387,482.5001557033016
-65.23492612140836,403.2212217165238
-73.16995481744136,383.5684274406904
-47.41801197613617,498.30564471469717
-43.07012709338346,536.6738962932664
-64.21863281183249,407.8626216949838
-47.75836979888431,494.36842990388107
-60.24345461942484,422.1375083790694
-44.33965583586912,523.9920903802388
-70.03923625529734,390.26213059106914
-35.48924986819128,630.8817826845144
-65.62952017672102,402.7082160920427
-61.61070061219235,416.7133427250341
-77.09540239598252,375.98710584320395
-74.42438938393619,380.79305219420775
-54.206904864383596,451.92043846495903
-66.62036616360143,399.0295258762774
-38.22598871289028,594.2384638115028
-79.2653305672523,373.0157127408068
-61.04529756640319,418.1170353926858
-63.132722661545365,410.68945042259185
-79.03361845411995,373.0136104729879
-73.7815800499745,382.17879565413386
-59.317866254068235,426.48805964615394
-55.35677077762767,445.8604934714806
-59.785512637256545,424.15323294182576
-53.45311607939531,456.2832839296087
-50.243416254715925,476.77646776515115
-79.50380894360822,372.87622621029436
-56.795242027324804,438.5857449289724
-31.825037955620587,695.5642215882076
-54.048385993522565,453.1737003947015
-46.12288662705234,508.92837438670813
-64.40680710415585,406.9159907472911
-41.300431092361876,555.7094752187343
-41.35392590619425,555.1589997018611
-53.935197617293056,454.13719044824404
-31.19930883603932,707.3571621560379
-73.72248926186734,381.6512380965255
-79.15261675552095,372.89472979296335
-41.4920894121452,553.5464545490936
-39.64222313175587,573.654803475292
-73.98963854397118,381.6392083076815
-66.7208583520697,399.11876075090737
-79.12238183166855,373.7989315127029
-65.33456946097176,403.2090359487479
-41.342906304066425,554.9682950206571
-54.101973614371055,453.14829549726954
-62.595220341585595,413.58789401544544
-61.413035254683486,417.28809317163604
-79.9323187142266,372.4686130542972
-65.0099736217382,404.6581767433465
-47.67706291810347,496.1086264666112
-31.290277809182143,705.7925635655589
-37.646958650805026,601.0804350813743
-78.82025176772355,373.0529215829367
-35.071969766258036,637.8508681190598
-40.8400793350687,560.9464366337264
-40.98119382145098,559.3595740916546
-57.10021204982142,437.2952746125429
-60.09973535227486,423.47256634494573
-64.85421355834038,404.9381501660816
-76.71525705228171,377.2381421190554
-68.58823182531505,393.56862195665025
-67.66981825109877,396.76123463856067
-55.79614651448992,444.14937015768214
-42.6277796701653,542.0767491626684
-56.30950858010267,440.7272737364004
-77.10777752764197,376.02401972891323
-32.11050995058981,688.7469760798274
-32.86378404529439,675.9141952242821
-40.74052284257958,561.1989395349912
-30.43360492178897,723.2916888494875
-52.77588335998685,459.92891026788584
-31.861582487339696,694.2970260349582
-76.21974796916246,377.5228644211479
-61.71596258693143,416.492251777583
-68.7309365996617,393.2305004639979
-70.2083457932865,390.10202493421696
-72.9598525553662,383.4227142239504
-48.879317921700164,486.34696091447097
-40.93390721263475,559.7624442527955
-51.08508002898196,472.17101765713767
-72.65186452058951,384.26974710328125
-39.44381150332646,576.9264717708581
-48.20226464181357,491.0871178340112
-60.591714693650225,420.81069763063005
-46.29348522319685,507.3434753626138
-67.00475103785836,398.1637392647595
-62.74038957528947,411.78919893293414
-34.12570784340049,653.0266497787061
-65.47477471642898,403.61467523394674
-56.50058659210317,440.336037770873
-35.492943130199265,630.9677479747467
-44.613932486623625,522.425843902743
-76.88983869176487,376.03560722890404
-72.63484778605148,384.7161639572957
-79.60792046140416,372.8730407055479
-48.45391048854183,490.38462794848095
-57.61632872947908,433.4472581204225
-73.28625745488623,383.09974026593454
-32.103293947161475,689.9345743836378
-53.517013802719006,456.42260026289483
-67.90533529435554,396.089479791642
-54.96982144226462,447.8120152184782
-46.01898336324461,509.2574800853634
-76.18803910132178,377.8791332482703
-66.2648092476054,400.522594799052
-39.65172545580032,574.1036610277059
-57.01675647986694,436.7146601272931
-52.671142898385256,460.43724098077837
-58.359199889526536,430.4669226623764
-77.80500286784974,375.5454162452389
-71.71251100899221,386.2392643093381
-57.72291806290546,433.45125515850975
-69.5407267296036,391.6678411307518
-77.50104856701606,375.25498027705805
-37.817516797408814,598.0632280063338
-30.94037354179421,713.0289307016528
-40.34285630016303,566.8442795623698
-37.31075391476665,603.9689559611397
-67.90114348414772,395.4027392895936
-31.968651224340014,691.4012504580486
-70.15371477732859,389.71807731816824
-32.428509481908385,684.5930278506165
-30.259035301702447,727.2750986204036
-44.413859712697565,523.6645981566086
-30.942813410408903,713.7280101808083
-51.52301102164482,468.8697286906401
-67.02291084119548,398.2292962361182
-58.15020571671896,431.95534010557304
-50.321953231060704,475.89751375784687
-76.34592189864925,377.85049624870527
-48.8828367691377,487.75006006373223
-30.941108161885275,713.5134827834383
-70.49461751081361,388.18001283467726
-40.37024418558084,565.7684475509324
-34.60506031101903,646.0305468893953
-32.81492035898896,676.3126150402106
-31.99321977972764,692.9408068782254
-53.927018063926404,453.9119343396837
-31.134604600424815,708.6497432940726
-42.13448964327806,546.5690569795746
-71.91642818815191,385.3745939222233
-56.154994676601504,441.39538103777136
-44.0834412313998,526.7508456491224
-67.63298420904583,396.9628078230423
-47.96924082255563,494.6818961255324
-46.66997604766904,503.34783401338325
-71.86501280957171,385.09053528220045
-51.74573437736218,466.8157182494436
-41.418654451069614,553.4072476419743
-55.0552167732029,447.3363794479458
-79.39484416119463,373.31799894392134
-79.54807654603539,373.410339408131
-62.14853280149939,414.7889703543961
-33.6902965784109,660.8860917559267
-68.56616101981956,393.13007312806724
-48.281815556415644,491.24195742323326
-68.89620646533398,393.0551319218543
-63.91650051702257,408.5055062670605
-37.5978955199258,600.552763896356
-43.556927886502656,531.8828467126469
-75.23003613433947,378.6359361585973
-58.56489895067832,428.75415023277753
-78.54151181773678,373.7086446986643
-55.95549266984955,441.8170176545175
-46.878299414946596,502.51870240731057
-74.07486882009242,381.1030168378564
-65.55575305454171,402.55234737629667
-60.10816872489215,422.51362847858155
-34.023448767197515,653.1910536358823
-30.337249228851796,727.0398643166068
-77.7544350502192,374.82816843722276
-41.9496038252304,548.2845548307437
-61.413796679882836,416.9615639759668
-60.377090688525996,422.2065516994989
-42.28675133264886,545.0307010569486
-34.078678392729564,653.8345937156064
-32.45357027487258,683.0263299097488
-51.14387069808396,471.6460773657164
-62.143942034974856,414.6927481291164
-40.622545707061036,563.070602073712
-67.44993083688499,396.64725296715307
-51.79629855832411,465.7216812998793
-62.07107692375634,414.93585292211327
-47.16844631460619,500.1475738110556
-67.98005435532465,395.9532978808258
-70.42035271325871,388.2947593439466
-34.08804566622815,653.4811953531724
-74.90981585252315,379.5413595759542
-54.70210461325342,449.25740349428463
-68.95736085184956,392.80852392442966
-78.05350183371662,374.7383867750652
-78.19905908542869,374.7367259417124
-71.23891139470864,386.89183373843827
-36.661482274699985,614.6671994210096
-65.87606280114866,401.9286380909306
-32.47704147123521,682.636120478921
-50.91888535054032,473.1100275536129
-58.1692905115617,432.2421998028077
-50.99555826652727,472.2816416446492
-54.16508073868661,450.9148055991187
-42.06118731213374,548.1900913597726
-65.87519670135738,402.0765163063201
-62.347480419984876,414.7790184231713
-35.295284873337465,635.3867532589531
-32.677174342479724,680.2036823150526
-35.37208862567628,633.959184870369
-59.02760030213432,428.2186077759213
-40.98172484965592,560.2128835013827
-56.18321333494506,441.4258570832754
-55.12300739269489,446.24379805272827
-69.7659945471358,390.6625279711799
-50.44348483707418,475.7602737196349
-70.6932051123326,388.5452299239894
-63.42176504664031,409.4818948316998
-37.24848991900324,604.7991623607456
-69.64620953945723,390.79505151802016
-76.44208574132836,377.48195441920785
-76.54962036935919,377.60312564328916
-32.96077397484461,674.5571225485484
-54.653978101908265,450.00179303732165
-59.529396409149086,425.38754323002263
-39.456070949604076,575.9806809748592
-38.2087036044742,592.5356518680618
-63.39044834421977,409.99905914678055
-45.31909712631024,515.4246847267465
-41.44385920740567,554.0029434713689
-47.26746565670227,499.4061808991685
-72.42024625999503,384.9579551717503
-36.20584582414715,620.5724354435919
-53.045272363199565,457.96981845804123
-65.87637868149982,401.55950691743266
-58.738590728115305,428.964700336681
-78.12144548005463,375.1484212513442
-73.60665993887912,381.98748928962146
-41.722662474206956,551.2253564819484
-79.9994182622317,372.43176422831465
-59.17170857588539,427.0173436546716
-53.87449094572058,454.3708981906628
-77.26827899995139,375.6608519198449
-31.346091851383356,704.4431276330984
-68.6937334375164,393.56165476535494
-64.79006401818596,405.00762576427906
-64.80287438724864,405.43027221941765
-68.4791668941325,393.8636659231937
-79.92630889568443,372.4921323904373
-43.532760295600184,532.2972182080714
-31.657725010035733,698.7707762211434
-68.78532583574774,393.14079262465725
-46.84764040982888,502.43106372552444
-42.905183652064245,538.6439434178894
-37.578731045473766,601.3612383633384
-58.86854014931954,428.3554474585173
-64.85345471797854,405.74709596503396
-63.735243298848445,408.4748283173357
-44.36893334507436,524.318308344002
-39.1610266747182,579.712577913445
-70.91930161216987,388.1271554171149
-61.452949592111736,416.94823218668193
-34.902990162542494,640.6359224709498
-39.66532401526304,574.2269538878694
-30.757079861876207,717.1884612166275
-42.287587015895966,544.642560111725
-60.34023994860389,421.69980383367135
-50.46810830026811,476.0887247040791
-46.949287287633986,501.91053070240366
-76.0772091841438,377.5531390318187
-52.775152044806745,460.36618249414335
-44.53395857636952,523.674989846075
-71.63393479994699,386.2551994665348
-40.968414128722145,558.8620663865553
-50.811360974294416,472.7516194877607
-32.38891071512027,684.1336198990311
-77.87888508965541,374.80460780012953
-66.73369312222665,398.6131522040481
-49.922306035008795,478.6563122113757
-65.17200438970346,403.67311160595676
-44.278791796437886,525.5079953242279
-42.04973587390345,547.2384552601835
-74.87420179667627,379.7469503543369
-54.307276789661614,452.0457002121152
-54.55547222044721,450.6587782401277
-61.53596148922294,416.9677755961497
-33.353756871516396,666.480256460357
-38.62468400633894,586.8955188030385
-45.13953090451816,517.6451368866265
-44.283668213250124,525.0439684155301
-56.914192809344044,437.45684393726833
-33.950273945171205,656.0177512700018
-45.270228637335734,515.7192832882785
-43.55094691720918,532.343097078397
-36.91545481063274,609.661084612137
-66.29642053289045,400.84799899684634
-39.64645480666485,574.3621704094878
-70.2379698521754,389.55460142221125
-62.73290238775561,411.9523992602132
-63.21947728650787,410.715916175948
-31.073726580542974,710.1674685899828
-37.17313881260366,606.8069446692559
-44.941506920487015,519.8390930054032
-43.64716191923049,531.3295292738862
-51.896360279871445,465.5956746415206
-32.64546664457404,679.2348276077357
-55.18706235588192,446.86455762505335
-60.97411450650527,419.87946897364526
-71.84823315342045,385.97838731991885
-40.6897173869471,562.7920131406846
-43.27780339622043,535.1871305843995
-60.782248073793255,420.71407037623715
-78.74032930203853,373.133769610709
-38.050133614099465,595.2962916108414
-79.42910082729632,373.36385776142595
-44.81501101854745,519.5308814876366
-31.487144513697146,701.3916152331475
-58.11693359258983,431.4482466951422
-68.25132975020236,394.4792019031369
-44.756449497830914,520.5124493404343
-39.14359289922074,580.9842116987093
-52.67848419610763,461.47248010607854
-31.64823623719269,699.5639596420247
-77.41656391710194,375.3760789038011
-54.76022008477359,448.5575926697372
-44.0773026338725,527.7950241503322
-36.86797644254105,611.5336845714033
-71.0372194046105,387.73973816860433
-39.99982591181593,570.7041428126507
-52.364646214072735,463.0000197392401
-60.17231590050184,422.87993924793244
-73.41424857104532,382.45606566812137
-36.73521205455438,613.1990081905907
-72.13633959101423,384.657462215176
-64.51060703954504,405.9252235360728
-65.49772340187816,402.6820442098176
-36.42929829045728,617.2290855936951
-46.3648502895551,506.1521576060182
-40.165930140431385,568.1691536756272
-67.47660506037505,396.3431708010064
-48.756295019650054,487.9131301971218
-51.41270084281257,469.04920071205265
-38.35848116058644,589.8378747065146
-34.695646975936974,643.6218945115121
-79.39216142613066,373.16745413792313
-46.299004047060365,506.90221308956393
-77.40821004401354,375.44123011448727
-52.55706674613221,461.7860483818898
-65.61836354781609,402.70773247785246
-64.66117002389294,405.11501943419586
-62.35207482738217,414.1587940699065
-48.935377547519494,485.9260179845085
-63.29750171656154,410.43192037344187
-43.36504747048598,533.9791820105798
-59.77363072130652,424.13782885922154
-76.58233998450207,376.5700291162079
-40.812007875794635,560.8530586858743
-65.7120837703647,402.92554259856223
-58.36165602003687,430.0888828098396
-45.72780583890492,512.9482904923779
-63.3771921425644,410.04620492958315
-77.17071719266421,376.06779347108284
-61.303947649359316,417.55229224633075
-32.77757086528483,676.7602503141395
-47.91328013507209,493.82408337901995
-46.42604256663965,505.577237150985
-48.38589231811801,490.3332018159491
-70.05039305202816,389.9150304927249
-59.08330679488599,428.18365465126766
-42.45301008183409,542.5883096594757
-74.93135512234204,379.76243310828414
-66.10736119551439,401.1321636257741
-66.18404457670732,400.3665242524121
-58.3990536202747,430.797967367943
-30.981562952890748,712.0192531457316
-76.62487266580891,375.9499089422846
-54.06495028097025,453.1510587330352
-71.03176589938948,387.2872321526638
-31.46617272951279,701.6971968990186
-74.33482476362678,381.07347480964063
-59.81994988192044,424.0145965055167
-43.10575075826969,537.0670433036117
-44.772278598627736,521.2483051741864
-58.86356815530338,428.1034272433387
-62.67379160236409,413.0509866970165
-60.119381072356475,422.56293281373655
-66.78618684206803,399.85783020769753
-69.73335306466001,390.5939682520847
-55.8480151220555,443.5288651745674
-66.57331219661964,399.94359108995184
-65.6269167551375,402.6694179970752
-47.162196826272144,499.7001051276896
-31.573133415005387,700.1921915618727
-49.81813997203125,478.89640457521654
-76.15102664675169,377.72953668644374
-76.22081930729665,377.6636834100271
-32.4288389577217,683.8497889751666
-65.13546048463331,402.9259046051687
-75.39665069587623,378.4279284786918
-50.04777064248093,477.95705189969897
-48.817561085486695,487.3311720580192
-47.57475899406559,496.87553600928726
-66.62989860712294,399.3676791526239
-79.24446578927625,373.4604016657629
-31.749231527276407,696.1015293858973
-67.45534771544487,397.24768410149375
-46.198685597372624,508.26963720392246
-44.668506506064524,521.7682378181254
-49.49962914602571,482.11345219350244
-64.35463028931758,407.4786189364293
-66.44518731179672,400.19224890889177
-50.116585864864845,477.3717675197909
-36.695218319415424,613.7606219099999
-32.66331355383022,679.8992615924781
-74.70470977981212,379.90769716719007
-72.258569370114,385.394914614643
-32.763187060846015,677.8056468925696
-43.17323858326037,534.6452161475912
-35.850308758511346,626.2516308303686
-69.86836829323285,390.3675350194293
-50.62070644452991,474.6199681340156
-44.943020279126316,519.5515331111085
-45.99440572765137,509.874206977276
-59.592415456665094,425.85503506469394
-79.23025541543457,373.17420828339823
-50.85369715978685,473.08640587212193
-67.34492304101957,397.6438626410761
-57.48728769285548,434.7717940485638
-32.120949245809136,690.1382413215043
-60.048234117878266,422.9330066655876
-38.009919666778664,595.1818410706196
-70.57296971253744,388.29252565151353
-46.37697509874856,506.6416391950952
-31.149652278052827,709.0731303417798
-74.90534495635316,380.21774318043987
-79.5840028886404,373.10513931338744
-58.32086036836928,430.74174112099314
-75.36872584743163,378.5091758906703
-42.580782516188435,542.136617870448
-34.272566807572055,651.845311434949
-58.29895136456206,431.2916364900128
-67.06441789222795,398.57415750455914
-58.27983404966951,430.96369755111704
-43.82760910749995,529.2424483957177
-79.54729192098145,372.57942894183043
-50.52730052576514,474.9748321727549
-49.33541575563105,483.3484995306205
-48.11558765520323,492.60684352013254
-67.89889600095614,395.69433036072223
-44.29736383109366,524.9526520700981
-75.43042568341119,378.5551173949446
-70.03648317665996,390.47551801829775
-36.126497667275906,621.9698153376485
-43.06384246367168,536.9007055193907
-79.31272229943274,372.8602434855445
-67.58118698150999,396.11643841851486
-69.27967585034177,392.5360395396752
-66.45968359815137,400.172700007356
-67.62201148600568,395.884344946499
-76.87368521285771,376.79137796681346
-57.05297417015898,437.3407792429312
-43.36332626069174,534.0815001885974
-49.66341376412818,481.797509324043
-46.35641657009601,506.8024768698713
-75.94254107318804,377.4508251120894
-32.42546449116064,684.0716105858282
-38.07540830784876,594.709932601349
-39.745484075216865,573.1276766644932
-38.850809747911626,584.8558634522491
-33.36447459336193,665.5996675600707
-52.78730169431512,460.8635895792468
-69.9858991066187,389.89081131013006
-49.16081960737294,484.1801108585849
-42.85592531660305,539.0297307316057
-43.10413033229873,536.8231334782158
-53.927548791655994,453.71642137397055
-76.5770640333211,376.6842302362274
-61.444353078493606,417.2365637186843
-33.961669576832136,655.6143937453531
-50.7775545121287,473.1970860157324
-53.08340283721433,459.106853694264
-66.55732428089033,399.6530399019394
-61.577554004171056,417.27978194083676
-35.23269554234154,636.507635100956
-46.67684762365821,503.7158649331245
-40.63064866238336,562.9750644111147
-57.282728846617246,436.7548467441877
-48.4876390271921,490.3712701029115
-67.58081956283962,395.98243190018695
-44.72695848582568,521.2355700849582
-58.61993331483313,429.4870866557639
-57.872724259262725,433.32529997795893
-47.533883771155914,496.6857263929972
-33.18596892655367,669.3217492637937
-76.79968266956895,376.36317815277965
-38.76283813264962,585.302685033396
-65.38084447939035,403.6595275727735
-57.804027274681104,432.78221224411294
-78.90433356124956,373.4186057905667
-64.94769610828435,404.0202714065104
-54.86843786849347,448.7909061603088
-77.19119613262805,376.50184636968913
-55.44521353084174,445.0628538701482
-33.64446855707863,661.6108100348267
-74.73033909460975,380.25705977365
-41.77796359622478,551.1589902538648
-59.51644733120037,425.6523659593894
-47.2413142737831,499.0481077104181
-66.98817010073853,397.72217481381193
-72.02538687293209,385.05083063208417
-71.97686928643867,385.6149910951396
-76.47540271784277,376.87733467605614
-70.71766475493784,388.53381100800567
-46.78903075055159,502.80604218936253
-35.915469407824595,624.4191515678505
-39.29371572044191,578.3000247446721
-45.74328450627579,512.7467145893755
-74.47840682944486,380.8835785919577
-65.54062768520251,403.51456606250554
-64.50965623387656,406.42715072619575
-67.50215268011894,396.7003129522232
-54.24971701451385,452.3964608056574
-53.22230925601637,457.76625294672897
-62.15570124144449,414.76961877887
-62.310542063178204,414.07069724897
-38.57222010469593,586.3444775202587
-40.53535758401572,565.079802646881
-64.61020841596272,406.06813105747744
-34.31057780633704,650.7034918468746
-32.3592491498747,685.0263584335082
-63.66287289849796,409.20212405802874
-62.27875256034726,413.9616980034287
-54.71829232890206,449.4460881099694
-32.943959373316325,673.363287825028
-36.184028342884424,621.1837429341264
-74.87160187082051,380.04359754730666
-60.36346283642919,421.76985056952924
-52.331440512511406,463.39269617331877
-54.843376372422995,448.0328570285188
-70.30684660315536,389.0688482584855
-37.059161441592266,608.5786919067026
-46.15296085015813,508.7627131567223
-38.10458125740982,593.0642207177403
-37.06178603252639,608.7153573178223
-42.58220731671301,541.5930372552457
-58.039469937514134,432.0961542151124
-49.472662249228776,481.7490257301408
-71.98172969401284,385.2477545370411
-46.31772912625461,507.5091399629653
-71.03733721303597,387.72007829795047
-45.30252047449216,515.6311637410533
-68.52009196230156,393.9879830005417
-74.122434992489,381.3969051120185
-71.73577549285213,386.2888945309239
-79.90039323904648,372.4098773892864
-44.06301910732349,527.8134580439445
-43.379947547081045,534.3692078846428
-54.253332504337024,451.96480739663104
-71.93185994723082,385.70651986763
-75.82228312446551,378.43454324338467
-79.04355167813564,373.5917518122096
-71.71259115173896,386.58006276351097
-35.45722325084267,632.6489953591599
-67.92315791491592,395.2745959119301
-62.28643363913922,413.73013839929905
-74.73272577593335,379.8139438377395
-68.88193476259148,393.4485990948115
-54.03877146098974,452.2882414128607
-49.61236584521737,481.5832006825345
-67.73238429168944,396.35840621158746
-77.11339203874414,376.57770212475884
-60.44835654363007,421.574829161049
-68.28983145368329,394.1310817055782
-69.0223038385099,392.3177807755494
-32.00685986432724,690.9790556333837
-49.184975703713796,484.2203364298069
-52.1560778413952,464.2352752625067
-59.21124482383391,426.3254939935252
-58.55278332849279,430.4264513417788
-52.954749808095954,458.78112725398006
-45.17850964819464,517.6327760336463
-44.892695190908526,520.1345643793263
-71.41530461472752,387.1864324086955
-54.994362396168654,447.3376295146272
-59.4020952482949,426.1257012479477
-36.47365168653079,616.0255920813048
-48.42905393908118,490.55428687868124
-53.37479667920091,456.84031588839815
-74.23026789105413,380.8511741233597
-49.71810553382943,480.0512206165168
-74.13980471598833,380.23319178147597
-63.1396712217124,410.5834827252956
-72.85790175928341,384.13943003598075
-45.396317648781555,514.7876185227013
-69.68739430819237,390.91454554226243
-60.4070313405987,421.9477881749666
-35.216261119061066,636.9889805191589
-69.78418083005148,391.2547108209999
-54.60974680206104,449.33551752282835
-59.0364169416989,426.7717144042035
-79.09379794771351,374.2922358156409
-40.36209432135936,567.463841850071
-76.54770468427002,377.081389869665
-56.28724895115232,440.23484016333117
-51.966085253052505,465.970449710986
-48.57867716927065,488.92416312426025
-45.568418534606224,513.4182294739394
-67.33638082386425,397.70418248851
-79.50106116707754,373.0345090893524
-43.8278168822544,528.8596437172221
-53.21717003262107,457.6634168488681
-38.194114839637564,593.3894045874682
-38.93058185496528,583.810301733641
-37.83369161060584,597.9454381102456
-55.745267001022995,444.02869362945256
-63.31858020815672,410.214933741988
-40.4220898704315,565.5838491614851
-57.435294348537255,433.5973413286921
-70.82789017982827,388.0229678987122
-37.251299021926286,606.2109179652535
-35.872006161382636,625.4918311431627
-56.68451219299149,438.5709368562872
-76.21501363451063,377.1478849316755
-60.60869550415344,421.25501530726393
-39.82311702686983,572.8552894587843
-34.911298572688565,641.2099411235818
-69.82636287512021,389.9568731441645
-76.65131939873642,376.7874786229408
-36.13247734335807,621.6591375823227
-60.52975305105623,421.0418532205086
-52.91195178662184,459.36607235715644
-31.596709397462057,699.5874877417
-76.67176360428886,377.1362232176658
-47.58409962739522,495.7077872230088
-76.29472887125665,378.08338598557077
-61.22655357667498,418.51863192290796
-39.809272740327664,572.6829999595675
-58.32638836221828,431.22949868890555
-30.140882304852482,729.1654406675382
-52.04703575266989,464.69949682323266
-63.941892368202325,408.1067288170234
-68.99443370476234,393.30416162577194
-62.47397328569191,413.45197111030046
-61.37333631202246,417.9179273715901
-76.56431611380195,376.7619511665382
-61.52129002866134,417.3464519655208
-56.78807401303875,438.99063344980175
-43.86311238805977,529.674814001506
-47.1635257639196,499.9839167311602
-44.561717238542286,522.9104970396073
-79.58181590615715,373.02811609776086
-69.11663002097319,392.64613408323567
-46.915785580007174,502.6003048597307
-55.80053159101264,443.8132616870288
-79.7343262165827,372.584379015734
-39.77526787840888,573.4833324873802
-41.35952133548313,554.6857104249366
-52.57904185032187,461.25876872814956
-76.67683371118639,376.70661795548205
-41.67424752337077,551.4237041793511
-50.8143206134318,472.2697333151274
-40.902001142102044,560.4772426741199
-42.41265038020798,542.1359974780601
-39.84989640210814,573.7740690111616
-54.09959667976876,453.3337652665477
-72.98377409032425,383.35344137981104
-46.442126331015565,505.9761258567933
-48.97631074740147,486.1600658309414
-42.88734064004564,538.455360710851
-71.50594969746324,386.70822119934934
-70.25124000498553,389.5243951485287
-35.47952413903358,631.6756276648061
-42.50111007739646,542.8223269703308
-34.588575564983856,645.0558314644564
-42.06423394180396,547.3152995438852
-50.142234700484906,477.73391043569404
-47.29336314860632,499.0418184926964
-35.543603802999506,630.6097234163974
-51.059662274402974,471.95098800568695
-48.38043378358063,490.30371351849664
-72.17616419981997,385.2407523223245
-56.303938994194866,441.2809564993722
-44.18014440209505,526.0852621192935
-66.45286508418172,400.0573902208141
-69.88729097377325,390.44121145760425
-64.30865958877922,407.394332318468
-67.92496860035833,395.570450215688
-69.2543681481802,392.5920263866954
-58.75745785659565,428.8158160389954
-34.608074305823294,645.0308122880089
-54.64701766306409,449.8706123504234
-70.60398095923385,388.6102440941259
-76.1514165309563,377.8784806460515
-45.19219274310374,515.4036886841789
-60.86006177818061,419.8016006660987
-38.90845267073204,583.523423644208
-47.02446156796149,500.62107079293594
-40.18792747293158,567.8996814053986
-66.40269802907756,399.8948871668205
-45.3820538769471,515.0968506835405
-66.79690076531406,398.38942952856837
-33.04657602748542,672.5999787253843
-48.18128592333128,492.67164682405456
-63.7744099912329,408.8569637881354
-66.52440688538637,400.0777946994002
-70.45367074641783,389.5152780373883
-45.26795205531361,516.7750345938333
-69.06421935010363,393.31868902219065
-50.23483670362555,476.7746846136263
-66.76824865373213,398.73379941443056
-46.90155276030657,502.5521632701696
-39.25301357297304,579.8951404002145
-41.09873784276734,558.2205139220176
-41.957433453460915,549.4635297921914
-70.6138797153874,388.7094588062635
-75.58075265077406,378.75383494094666
-45.05255857563072,517.5620451793801
-61.58263931028243,417.7916680294582
-58.38268867983264,430.4330574832598
-78.44254536033044,374.1395997104568
-67.02117753624754,398.13157972841697
-78.31617980627679,374.18326837938565
-36.04071136993762,622.7466827864966
-67.83016583907347,395.7312992663889
-52.1331415213496,463.8303253458961
-78.05103396694348,374.49308237246396
-46.6576304347171,505.15435556308205
-63.848632712295306,408.7823084376623
-35.10404065211671,638.201723267596
-35.59409055329821,630.7107324976885
-63.73546908191261,409.6290649924512
-34.95195521547661,638.8967596528738
-30.192116325061058,728.2063352489339
-38.7292167938026,585.5949941950614
-37.75643261223855,598.5477918148081
-67.5495631945455,396.6158872904017
-51.164880057112185,470.506472724758
-76.63720430163161,376.9526369214979
-75.25410315891651,379.1678152399058
-30.055369398335472,731.5790672943535
-63.66803752870445,408.226951784489
-42.59080439755768,541.2609988760307
-39.66674734865918,574.1079782038121
-37.09883644963854,607.7272215438678
-30.118585129892175,729.889946350916
-67.92517573715661,395.477646304917
-77.98245865701502,374.4586436756681
-59.440424100270704,425.75789661656415
-73.49596650855266,382.0122024993494
-78.87870554189725,373.3668411779063
-61.978658642925694,414.814403114664
-40.81308744623818,560.91497793314
-51.69096543874646,466.8777179471625
-64.3611005394823,407.0807456348199
-47.28289972536402,499.26419846535373
-68.39909098455946,394.33494286427623
-79.28092769639575,372.88067314355334
-41.78233067817863,550.5099668752905
-48.81284575679955,487.56068789714345
-41.884868774952004,549.2798527666085
-78.05309916561671,375.38559372744794
-38.14401860846739,593.9301846236459
-49.023689998184835,486.10728633835237
-51.830232464367995,466.45068431994764
-48.769297594273425,487.877980683599
-36.7783376565818,611.9288053249439
-50.65317467205465,473.9273382333299
-50.95248100559103,472.294032043199
-30.466042146711708,723.4164340343705
-42.1634916465716,546.5231360295037
-57.885309727443236,433.3841377951723
-44.630149998353616,521.1811729313628
-60.53847641541057,420.7134269913805
-68.55622687582505,394.0266342175114
-50.15740615561203,477.2043638311457
-33.590895094302425,664.977994920149
-33.54302399922686,663.9166243935776
-62.904736094725486,411.83685155683634
-53.61612668891525,455.2173763442114
-69.41820507150695,391.47815594174665
-30.21844452505583,728.5497099924792
-30.94410460660321,713.1594251171455
