Wavelength_nm,Target_Angle,Period_nm
420.61410331718827,-48.62666368797754,373.6705739322021
539.2715559217675,-48.47870997133866,480.17875245462693
597.0188454164823,-66.13688761194024,435.2172874931521
402.5091045630571,-65.43828276145771,295.03601789552533
598.5052865199569,-40.8833699790268,609.6111202950324
401.5940427005038,-54.19946840898736,330.0987506412655
631.8428719871013,-70.22473212159112,447.626503962865
419.93899773288166,-57.42095814967813,332.237020760586
575.1140763194092,-68.32575247662923,412.57929038643994
625.5240977187522,-69.09799885789795,446.3922393213842
555.4024199213875,-70.15010359789186,393.657260720421
601.3472420139066,-37.01622590967575,665.8982507520437
622.6759561597262,-61.02368925259853,474.51734797328004
458.49255997008675,-38.49405030253676,491.07538802535066
624.9933395356212,-74.52047586096643,432.34516010447976
627.6145963491763,-75.41142443501614,432.3489139490651
596.2398211083621,-59.857765299515094,459.6458318497743
573.6420263535822,-74.45639619700049,396.9455888629803
446.94301480108015,-61.61956621641937,338.6659504796138
614.9191335874297,-53.696061005805134,508.6889276389469
460.67625415736046,-43.54713491581827,445.77548714798553
472.45018839785007,-45.69134041122078,440.1515374499407
527.4552528604261,-40.745631851819795,538.740248980242
552.1178940216155,-75.3919256941767,380.37472696384367
423.09150081426225,-39.39601904076615,444.41673461723747
514.8396293309163,-64.80780725689627,379.30388517086993
597.8532305922311,-71.09154732926797,421.3033778035954
481.5838118255346,-69.81207252706842,342.0707305574334
479.2185954081156,-64.6179461230529,353.6135182678292
590.9122844600123,-76.95342397251457,404.37982840487473
480.8535586876818,-46.2255900087671,443.9588339761982
608.3922876681183,-39.54632925358217,637.0246875421501
578.5909797782467,-40.935780649896365,588.705491388347
598.5906834381606,-43.23175134626787,582.6117095300549
633.407572943396,-70.74698642702697,447.28776950566913
456.31672170767564,-68.04256654653909,328.00392831447317
609.6846485462156,-34.419247349225934,719.0811814888882
529.7038679210042,-48.41736068971757,472.10732229021033
477.8729347825148,-31.557454639669555,608.73209896906
663.7557317803743,-31.6838201937232,842.493132473571
567.2011508719024,-42.16983416092653,563.2607468346827
600.0542173916974,-31.94896603305652,755.9780717626677
669.3757560872998,-46.151367287704694,618.7847133281377
497.5871855085243,-74.4059094467018,344.40213016066957
698.8473020496336,-75.0480447845234,482.22513067125413
653.4614043265688,-71.2707832061974,459.9994408655382
573.010719657327,-42.450436805454494,565.976609666463
428.4753810465009,-33.362795698368394,519.4221545274629
497.99177482777327,-79.94463060166453,337.1736784512711
641.9995159080449,-67.40919560244231,463.56840877728865
699.288489220647,-72.90116355036146,487.75143416142345
412.10524805790993,-42.07482426284339,409.9934555514907
439.0242009486841,-50.559575899729296,378.98261569078323
508.12804814244583,-31.121294458102756,655.414584444866
569.8542073675212,-69.18691255376183,406.42420376194025
596.3026016478159,-45.638899460517706,556.0339038243827
404.3144338216255,-41.600909015440536,405.9760471242915
587.1229254592027,-68.21766932182138,421.51104220485473
411.68140500629966,-68.115131225048,295.7689403929785
585.857860010891,-71.85598139153261,411.00858179644786
587.3842144343595,-58.169767535632005,460.9025217459563
576.0809519676721,-73.2216623434182,401.13061741551354
697.2037471197298,-59.04751899440897,541.9842159865088
532.6881416353406,-67.8365083534284,383.45875264135867
516.7691415075366,-65.36985000164638,378.9948788845149
579.0555630663279,-41.44377312417495,583.2390675061191
678.7418560046387,-76.40910490569757,465.5301816095638
558.3032398665085,-47.095263905274514,508.13509201350837
698.6893328496651,-40.58179492849306,716.0173815835224
594.8526789122342,-79.05589539339678,403.9145015208528
614.53004838511,-70.22070298387368,435.3723133747153
416.0043990966693,-59.657910951973406,321.35380078095164
602.4358906502232,-52.73821712763305,504.6303275886512
511.9367855267151,-63.876580694184234,380.1214823150434
450.2071096710343,-77.08459933290152,307.9283047822354
607.2651929652468,-55.017972310778035,494.1141087361206
594.5916870306446,-64.85679029459047,437.8846258554863
446.8619706059866,-43.76441067259301,430.69286566689397
579.7906348418313,-61.79701634133554,438.597945461156
611.541743671169,-38.96780051446205,648.2829747184858
600.3281774809459,-52.75859958668282,502.7287817016585
450.91852857307697,-71.86835398850754,316.3195169600843
633.7307759187361,-30.957243399841833,821.3230945606454
609.8918708866365,-60.4848712576308,467.22891227754326
640.8432804473501,-71.90774874943213,449.4507130074293
560.7805236556355,-78.04600734644123,382.1406960612699
520.566159967219,-54.42478163299527,426.6835368289704
571.7821698646067,-37.68455214221023,623.5556614758789
676.3922536638927,-43.85062621629894,650.8960249454982
577.8520541524331,-59.15954021385488,448.67872708404053
415.59680559331224,-47.7462330438505,374.3235601126751
527.0005432459593,-31.58718826864943,670.7459975644897
582.0540866620418,-34.22826890486189,689.8524533740782
664.8744449556166,-74.04865028198287,461.00026292664865
463.3695494418793,-62.95227050661162,346.84854343304954
665.8280305939625,-73.14984156794361,463.7980093744314
621.2278257312032,-39.83267924764793,646.5589106207194
640.7920937058789,-44.32597744635615,611.3789259707233
409.0078015988178,-79.86189499518014,276.99680351314674
586.7891600795974,-74.86829328954659,405.2432358113939
539.5028552579283,-78.66913095824106,366.8182439964931
418.71822057948316,-72.36939652856869,292.90344008054143
420.104961325363,-46.76395250391479,384.42751140276596
645.092172181551,-78.76715667395354,438.46075386946933
681.3895694301682,-72.62737106229852,475.9720959044299
515.679277754,-34.25517430598927,610.7632987191706
463.2379304650086,-33.551744452200104,558.7677900405981
540.7321633142736,-41.468288851883614,544.3750448239088
430.2934320453283,-43.42810837268213,417.2883037852475
444.1826690656273,-38.37455445470539,477.0005393755696
627.7877520755421,-78.65383989561491,426.86766604273623
531.9221459523726,-78.3880732634781,362.0241782117224
639.4879591627559,-43.918424083132834,614.6261824240897
489.81501211160446,-46.31269590205734,451.57545521043414
438.9036934672706,-41.62529961039156,440.496298962176
506.5959245421663,-42.8231530508383,496.85429116553763
418.7694526658355,-63.69971040728652,311.41612750453714
642.7070920875029,-40.52534698326715,659.4055016638722
502.7935439567565,-37.346096179188535,552.5554259852446
446.4775933430328,-73.23294609290701,310.8681198627066
545.3613985240032,-34.13684178090949,647.8846053541629
569.0225093451562,-45.12097556392682,535.3504102541938
441.1445464458229,-70.19024452417375,312.59475934938405
551.6526281169591,-59.03495422771425,428.89378218584403
587.1995456586947,-37.20393930065998,647.4222329547771
546.3502955632038,-43.68202089303858,527.3736661196316
537.875217164087,-34.11361621385309,639.3734141458464
646.7143633556063,-45.323173402141016,606.3179123122158
525.5821824754989,-32.84893634986842,645.9649054838926
617.5018228897356,-52.9215712065719,515.996765837196
600.1637011582543,-58.71437875451055,468.1888601903609
658.6608920974566,-68.8524642825878,470.8144787132116
561.4068116091709,-45.693774836123524,523.0050261435517
696.8353392895169,-72.00540392196,488.4490574044293
511.440178787313,-74.47596555218816,353.86990656542486
546.8177612219766,-39.75832586093252,570.0019773571689
547.7707212259893,-67.0820725918021,396.47694057778307
651.4691263245402,-54.15904316568343,535.761648378247
657.9384024434937,-48.07018895335932,589.5790903433863
498.46993170350186,-50.34024004758618,431.66091755253126
628.7340876024605,-52.69949555998495,526.9300357414876
458.9257647616052,-36.30010139319971,516.7955439854152
452.6474882144072,-77.5722412831546,309.00557096596043
573.7943399985813,-58.38636589655273,449.18807156862
593.4235745730456,-54.48122310251224,486.0590779243846
565.7986803330244,-41.49133628988092,569.3513265579086
598.5001778887568,-48.608662762344856,531.8504973357486
571.2632250518429,-37.06117716865747,631.9275590875466
483.5929189345109,-39.263517769166185,509.4033582961626
454.85133396064515,-40.93549001617916,462.8054247459521
485.7122702982671,-71.28554757803334,341.88378968666194
690.9779576035573,-76.35618909322247,474.0286251801557
442.90033679971793,-58.56302349685487,346.0641289742868
639.3196790044642,-48.727412168979065,567.089631061617
426.1051654908366,-48.36953643485352,380.05487639622913
653.5362554488104,-57.8392455464094,514.6615507690894
452.53694203910595,-69.79631935717512,321.4711444665655
466.1512790306941,-63.63823072062333,346.835557884111
662.2215319915556,-40.91037672760861,674.1427067693113
478.97420395540337,-42.48344763701151,472.79674686317753
661.2007102376554,-30.03266953806498,880.7312801744315
588.1986805272034,-69.62974066045673,418.291216236993
445.61457022734754,-67.51328819694211,321.5222781953771
505.36581620463426,-52.91617972937877,422.3237291093511
545.8391455644772,-34.68882631285082,639.3964155178124
412.01773571520835,-76.03698251713178,283.0419041789986
462.262280861711,-44.573045674689695,439.1093562067155
672.5303655638127,-41.907332683284814,671.2605353674811
539.8898238819456,-53.40345271171451,448.30917815261637
446.34766120147776,-68.02878212276411,320.8692235892522
528.9955642363179,-54.36326770500254,433.92619906413285
699.8673109751315,-59.8455345273328,539.5999525401842
519.3597109052282,-68.47244470410234,372.20433554959214
451.21250899374405,-71.37765261370234,317.42760019860435
461.33451173928194,-31.523184315448006,588.2378181816384
553.174227237868,-47.02057780571298,504.0780845467658
673.1817151643265,-60.756457027059994,514.3398786480439
550.3826933877187,-55.49270047752289,445.26424975912295
410.4734657968671,-32.51215049114911,509.13478800824606
531.4535839745033,-57.557998095818604,419.8219431472466
448.20387541355353,-71.95901974901493,314.252740518572
534.7116303790377,-31.24858310585248,687.1768016434227
414.8843120016512,-41.873927837612875,414.3702084560607
433.4778999871742,-66.22991434238145,315.7721431482253
484.31492505006673,-60.415975000388585,371.2793324600066
513.9254568757952,-38.674802517751104,548.2754228720411
517.6280730713718,-70.07228881114769,367.06392479587316
437.6458890397452,-67.53848246055279,315.7152356021749
471.0799974719946,-68.63857098325396,337.2199234089278
569.7344664522989,-63.86965649444364,423.0622868365129
516.1967553925942,-76.45723586058438,353.9732507392444
405.74664566537587,-33.30825944172202,492.58138073719897
557.4206912984297,-71.34292804863765,392.2251362334758
470.3276800034544,-68.76220259174747,336.398261646482
409.03116166339566,-47.254187275661685,371.32052726886263
600.360372010244,-78.07461622870561,409.0689648874951
479.6489222287217,-76.66025438796531,328.6327708602747
603.5499904877913,-60.57318056128304,461.96794977811305
654.432770504689,-45.87748501287942,607.7687908598675
665.4565353088012,-77.35807314501238,454.66007263322984
483.23940391748624,-66.95334879696863,350.10254408325517
689.0080961338114,-44.080802105281585,660.2804769720708
614.8149919726434,-30.514224796784603,807.2374870688475
586.8068622849393,-65.31230812776312,430.5585182724213
493.56383072911757,-79.50544230434329,334.64034626146366
423.6818208839667,-46.99859318966241,386.21670209598733
478.31455787045445,-52.13990682718688,403.8905986546469
650.3715370766884,-47.16933510888221,591.220418802216
455.7199216015557,-76.77422567637478,312.0911616159441
678.5891686346182,-48.625446577673294,602.8650646774366
427.70815843341353,-33.09042303446113,522.2685999060333
578.5638502380624,-38.13954946031147,624.550512095658
690.42291443522,-37.52361355029987,755.6899528211392
550.4553881050499,-52.33572636292602,463.57766988281946
541.28807573042,-42.332930790270325,535.845886264896
625.3531410862129,-63.095681631850574,467.5030185680794
573.3673338082265,-67.69340413549565,413.16355880491074
645.2223541918328,-75.21798874969286,444.87192123093905
416.6816565041382,-67.85240573493127,299.91690256158756
463.7341831586419,-30.343898110982465,611.9613333871074
523.3592466647638,-63.176179695672616,390.9758316113946
665.3760664688841,-50.120312964965585,578.0406185046769
672.7525792160757,-74.77814240659194,464.8088873979886
607.3167438217786,-45.69390382575136,565.7733482160272
457.18294992233496,-43.58165906371848,442.1149898033065
502.6322862590782,-39.23162286736846,529.8197905087844
649.2847513165206,-51.497880988991085,553.1110704737337
620.4777542184682,-35.994554673635605,703.8386097449057
486.3836028027977,-56.572745709465266,388.5228929821075
489.9826209331068,-54.64097922664123,400.53745832458515
530.1531768565733,-59.8040977619153,408.9217226928439
434.974922366709,-38.22027645394394,468.70797786901534
670.723909985831,-57.33478410360651,531.1579565989186
619.900032166787,-47.19788432788428,563.2601858492266
679.4664742928443,-62.93306774698835,508.6918325286599
569.9815776716389,-71.04905086495705,401.7645852844364
669.5159399752105,-62.85152491170537,501.6075301187723
498.0384117573332,-49.975939229346736,433.58146857485747
647.9653222574393,-30.540554181759816,850.1003569964026
431.3363554300454,-70.04903502016825,305.91719529899024
539.1945094500662,-58.84286905663501,420.0553073800873
694.1704681182171,-35.935454775455575,788.5520676165513
420.17025402716837,-40.73479437316777,429.2541207394866
621.6600031399098,-59.74236897509548,479.8045417080626
597.6152916181067,-31.62217230235935,759.867329733857
430.9795026625145,-56.614593797572724,344.1003362569486
570.3922891948241,-38.626193847318106,609.1622841818692
681.4947185953948,-44.81788067566442,644.5714583382239
695.0701619540989,-70.93701147420254,490.266266582641
690.9170898393932,-42.9835419475207,675.593032666809
504.25563859412637,-51.56169348957789,429.1840526299442
415.8295773578808,-32.51747634846766,515.703085644069
537.3786983302084,-64.60056279733274,396.586735254823
584.1910918975698,-41.32608130180529,589.7849856363334
573.2895263033267,-42.642905912505555,564.1833205633533
647.0656679835457,-47.960437349134516,580.8364212029544
543.2051194367205,-71.03480803833897,382.9232814836617
508.76793896772836,-47.54095546675078,459.7411026006154
498.4538448392836,-70.2857262834109,352.9926869149145
425.40650256259204,-40.4529686853423,437.10542196102887
544.6396296759526,-53.334656044220424,452.65720974658615
466.3716089338192,-72.04543552014536,326.8306440526277
642.5217216681073,-49.04956368342,567.1401562626147
515.3833227936304,-71.18118053744868,362.9932842131977
490.9857672547849,-52.95620116433405,410.09020696896437
435.5931297224741,-76.6277439209656,298.4880328010713
605.159935550603,-76.68747115007349,414.58033398502926
409.7977182353488,-56.578607634336564,327.32403744623673
522.3244315008196,-53.77980959110042,431.62734973670325
596.922881050197,-38.060940598756126,645.4972603181233
568.6566433193575,-78.55754536841428,386.79213658401744
420.53513576980504,-65.73766382219729,307.51878708700997
434.90754554934875,-50.883349790849735,373.69783916969476
681.5446474642464,-60.63979177682552,521.3249216246397
423.04091449432644,-63.08888662358193,316.2769884801401
565.1990138322554,-47.733310249254146,509.17299692406925
650.0932031425517,-50.16038780666261,564.4340251668842
583.5493060309664,-70.73355023549945,412.1135686764502
476.6009121289733,-48.67289725663527,423.1082758288722
506.4693050459662,-35.293715910656466,584.39743969877
602.746877531222,-50.658625860385975,519.5762536120562
421.0324418923771,-62.90799121487867,315.2822157026978
454.5336601652086,-49.76296577155789,396.94905549952733
648.1906449211738,-37.840635265840284,704.4011993133471
525.7548627706364,-32.095760835812875,659.6641422126912
663.7990647035422,-38.41018278832591,712.2838132804746
469.4141909130544,-57.85202566375176,369.61310223610406
619.4459079109347,-55.12136435831882,503.3903911332579
466.1338012736257,-77.9059004459717,317.80971173215937
680.291234250247,-74.30908860646726,471.0825412216935
590.624307058573,-75.82102722660332,406.12191589067567
520.9631899551468,-61.49103272173538,395.2338983729158
559.3882055052795,-67.6198941151894,403.3029362127612
528.5373711546387,-63.871903561414726,392.46340262055946
647.3414552813647,-66.57482320215695,470.3251588972416
649.8789146722684,-37.32181283014081,714.5949198519495
653.3997727270673,-57.014826589515366,519.3060182168914
513.7121456149105,-51.56508531705073,437.21217076523203
475.3507802645204,-75.75303662586111,326.9564063677763
545.2061717528212,-72.21061626430716,381.72245147657077
492.5404844468452,-55.70477212756299,397.4607757778689
497.5633588828634,-58.65211003095078,388.40687163887713
481.59958160330683,-31.963470712082614,606.4968656717052
693.506436117057,-30.318952170329535,915.858846054198
518.5465892416915,-78.28736049098737,353.04889193446047
503.7418295231275,-66.4185427169823,366.42741649591005
641.6290129137938,-63.5546578542988,477.74399357243385
520.0636827549016,-77.33781223461204,355.35147635775303
479.77853518963565,-69.16489914780239,342.2315802265417
407.7308796293053,-79.51661518968243,276.4349174938102
597.8517944953982,-60.17644032505605,459.4119035209905
436.1162736367267,-64.40227785370644,322.3865143240747
454.35498371502484,-76.92648917365652,310.9632889989447
466.80282373692546,-61.137670161992055,355.34168758690254
563.9375625184373,-45.360820851063544,528.3685249288988
448.0676802929519,-50.85967092822882,385.1352525403979
525.4434364488399,-38.546820121042416,562.1333619130737
669.3893940543365,-67.86414891377504,481.76935096670235
517.9311722678203,-34.20638311296914,614.19865881193
404.97774418977934,-35.01227818614383,470.5607651357572
580.7348325899763,-63.08593413219783,434.1846429257092
470.14384992791923,-38.15095569074431,507.38421163385203
650.4841617083212,-31.18538768222592,837.4830033284592
440.63786103840727,-78.73452980242757,299.5297426390306
660.5228571840803,-41.573760688264905,663.5916237285081
525.8882148420431,-76.32318989780924,360.8233253108158
411.8175501078458,-32.53112361345371,510.53671586317273
517.8685326679537,-58.69749330345052,404.0626189892909
574.975717693767,-31.432621378882725,735.0344014398112
636.2115874447819,-30.565126829451124,834.0737873276105
412.0774009027696,-45.321641135168576,386.3475603076123
519.3053243299164,-59.41761104915767,402.1421449064479
563.2595987511106,-78.69002066785748,382.9429540031756
612.8316593901925,-43.76195905185041,590.6835519434375
671.2729874222696,-43.57460012713557,649.2330425609551
564.9605688328616,-48.73609852536882,501.0649134377142
527.8363713856693,-32.52865519121144,654.4112819138522
641.6946416090026,-71.61817698304975,450.79789300817987
467.8237213031688,-41.215927942676316,473.3391143800133
679.1195260507977,-70.86526561066184,479.2232587201234
535.0175918278676,-34.768046063650175,625.4711795573636
661.2065366372318,-46.87271394821145,603.9766141438166
463.3377827674112,-34.176245734000936,549.8836092802154
415.3881546943647,-67.62341687932471,299.4754268526896
532.632110403916,-54.62676903571446,435.47803717572407
518.3716945956771,-46.72005894943743,474.6909984003038
448.41020751651496,-56.497029346511646,358.50279496983956
641.6296987899959,-58.59979391417964,501.14659027577244
446.1699714081321,-68.00804648950796,320.7883449987966
480.45231032347397,-37.462473487073694,526.6024168788093
522.5366744225448,-48.05373631705186,468.3663204772063
417.0041296497506,-63.98486084166726,309.34627963990977
517.5731688831727,-31.73363521130332,656.022409628211
458.0306028869448,-64.85818460689902,337.31091908719753
477.94844138208987,-62.07522406281259,360.621959631226
668.706983279985,-74.30430544067582,463.0716346331637
468.99812618897215,-44.86436021406632,443.22619122097666
472.1594755540446,-50.565198603311565,407.553364487732
647.8194053644856,-63.61919216458518,482.0834631015177
647.3051341748048,-63.65460654556085,481.5532243842782
446.89509121265826,-49.84960811037371,389.7799038933872
508.14235154246614,-66.89754736987962,368.29727766223687
481.19318259452973,-63.56354126145663,358.25909338959633
697.774538646329,-34.06148174033363,830.5620785905621
696.5262981890444,-37.81007539652997,757.4486604650142
638.1454311724119,-78.86399662832235,433.59421887977055
573.3421150753254,-62.97114810409988,429.0947494723327
486.8318564858464,-73.30507726889174,338.8372539802888
585.8169908099505,-53.38406062424385,486.56810930416844
528.2459362270804,-50.559523793474554,456.0025984234496
569.2695450053608,-46.51423337510422,523.0727899253252
460.45851340189387,-72.5287264007558,321.8186083816333
606.726296124469,-76.72165193767208,415.59481794447674
566.8572077890035,-71.1636606340015,399.28884910635577
404.8601192018402,-68.97583507120316,289.1560992547708
412.04165772561,-70.91902123897677,290.66426235027484
697.5888241715929,-74.49566881814312,482.62169958854815
463.0955668857381,-44.70337310883889,438.88873693600004
475.90790227607596,-68.26816819290204,341.54667925084266
430.852777647243,-73.27811915861017,299.9179084329866
693.7454665301847,-36.29775981896791,781.2690880427901
654.0661673286859,-63.69194491350023,486.4261195238711
602.9451248561813,-46.2164688675759,556.7675391161878
580.9450360368841,-59.712091365429856,448.5185777538136
572.6077519387295,-64.12662297688607,424.26672380273925
482.77680831416404,-51.4531184651333,411.522580674323
467.88172900095583,-68.4290665456601,335.412390562026
469.999846794798,-64.61771530772072,346.81170276598556
624.1234801387087,-61.2665084977227,474.5110993623597
417.9829902583925,-40.93569444532696,425.29060620075563
581.7990901813076,-36.548687149708705,651.3222167247534
413.4990463706273,-72.47232031128678,289.0879302311424
502.39559378501565,-66.70756295208231,364.64987690580443
678.6578649536697,-53.92641849597612,559.76759156477
539.6010801818459,-46.59857523679227,495.12118632511465
424.4796160014515,-30.684120738034053,554.5441171465625
408.35567224632234,-42.9295795567392,399.7027308765154
527.9195070404868,-61.56876630241255,400.2168233783322
452.3941557688989,-57.407260136401106,357.96879327313286
599.1473424558176,-44.796601471830805,566.8975712318651
415.1250320806628,-78.26513618151999,282.6577851532557
573.0643603933626,-74.5192160427633,396.42520287212335
550.0835605623281,-58.195978337781185,431.51134048237265
426.96305552084823,-33.46970429520917,516.1271266730365
502.28757143066747,-60.045600282954304,386.4836864418754
521.9771612078416,-75.86340332888403,358.8521771622175
614.4156500506108,-37.164072935132054,678.0512304878599
557.641092206768,-44.667671072050496,528.8252522289968
670.0792333606212,-64.8916392752585,493.33637789135884
602.9083203618172,-69.6095597400838,428.80792691454326
683.777393209626,-63.98165911975718,507.26059299224136
400.3336282588562,-44.7912048748268,378.82116250620913
465.3674138880232,-43.59772796990993,449.8971428126179
590.1134799296588,-63.09172925569991,441.1739106758894
404.87303296283613,-59.67306913523619,312.70666327923
497.05912374564747,-66.43890272253238,361.5102903942659
566.973528550646,-63.25279945033156,423.2720683501572
440.3728801312323,-47.13654627139536,400.5336324929493
649.455499933667,-34.720944883024046,760.1571570234687
594.9364140292898,-75.9198771040779,408.9093556711291
520.6081650664722,-35.17170574302417,602.5257072302668
633.9462652030204,-66.44696000525786,461.0398168079164
400.0092156536147,-35.91093111455443,454.6642539967529
506.9788527958617,-65.60685229403025,371.11412429544214
403.86924093685764,-42.72406658091301,396.84412506486865
655.3452206277946,-57.01497033807499,520.8513640736224
569.7234851839868,-77.8815823136294,388.47245287190475
425.5169156467723,-55.72306638699471,343.3006521370589
513.9937236896184,-57.443640077129984,406.5461170822267
516.617904362964,-60.356764044178846,396.27573183610036
428.48958256851296,-42.01495617251834,426.78804055848195
428.9934502863257,-45.74592222944479,399.2945526459411
696.2008475738637,-38.8448475411992,739.9933158150952
559.561529951505,-52.20517784533093,472.07809589673434
698.6706701472064,-73.68092643686077,485.3336636401061
643.7421463132515,-59.135722467234075,499.9638523816621
491.7231872341873,-46.34705121683376,453.07524342470776
601.7521788020947,-50.135186049728006,522.6544879888395
494.5718303948353,-64.10958446275494,366.49983621811003
589.7188769396525,-36.66049620683143,658.456239490712
573.547752468799,-36.41629310943823,644.0943623122197
610.1834489183354,-64.67110640281544,450.05404617669603
661.8578264696994,-67.67360553297983,476.99669605967085
619.0747568588713,-54.99794959823942,503.84644675592233
455.99198193930476,-60.95863676829184,347.7127595583695
485.36241570308016,-31.284482243470407,623.1130827648699
585.1317833285968,-52.15168531688097,494.00852822593043
458.8737150118497,-72.49796652516027,320.7652262685409
689.0439842422983,-36.277489494923856,776.3484449739952
543.5473210321568,-35.402227968820355,625.5080810586016
562.4123262722314,-59.27818643966509,436.15207710486305
417.1080742010858,-34.30160785164716,493.4299156162639
575.6763051617837,-35.274171373051786,664.5732957010916
470.12223761102325,-57.21724438171606,372.78909125822753
646.0202506166949,-61.888707092279574,488.2806792477224
549.4389830644127,-32.07894799232969,689.7033000670184
475.6935781209061,-64.46552060513451,351.45727272117244
584.0913708968151,-45.38854526465745,546.9898773092142
642.9773260908698,-74.89676467218685,443.9878135689856
619.0665153271748,-59.156510954979176,480.69526287652
592.2896584296273,-48.24112351038993,529.335138267931
456.9808409372683,-53.30907955637785,379.92912225786057
566.9393912046467,-65.08691369386287,416.73796785868535
673.4017570235892,-47.93107909767957,604.7564077689572
494.7319453748488,-31.046705891336664,639.5149577707012
629.9581948664882,-32.84406988888233,774.349737642222
499.4056656208951,-65.10537270568963,367.0413071807321
518.781167858785,-63.78314511035365,385.51236591034996
536.2550988210119,-67.81268957112172,386.09186297227893
680.4189746464904,-50.61398639158328,586.9056836756494
436.1342019989696,-42.543954994535014,430.0136343390932
690.7965436852537,-59.227155662972905,535.9982502104011
418.61102908863444,-48.89196068635933,370.3844805889014
551.7794962958676,-46.96526336547837,503.2601180942111
597.4306654169476,-38.09615033161069,645.5398450783
535.5218427944332,-79.88746945051003,362.6483755127847
520.21125005034,-47.73642783651063,468.6215238681842
664.9820804278671,-35.75730891976006,758.6531488682033
516.1823234274524,-50.7412827760676,444.43130707174225
532.610026279337,-62.984513646523716,398.56304202593293
418.43388703923625,-62.4116734403923,314.74282866712133
682.1511858638207,-70.68616718611136,481.887544381764
686.3697786576432,-62.4382693079693,516.1570567378462
543.2248568441062,-37.571615718498165,593.9292605702544
574.520994226356,-60.09033669727236,441.8647907534758
501.4253228098784,-50.07308895445216,435.90994147367
517.5227351686834,-36.34120112752094,582.2131042236426
620.3097029476655,-38.13304075527426,669.7113913642545
417.5695915853602,-40.4415467747295,429.1533348475247
578.5689198158204,-57.61830689086172,456.73538192691313
573.0944837253046,-73.59565306402527,398.27578015892726
640.9035644578962,-47.27404268617229,581.6291931518242
423.78408538935753,-57.01394465937105,336.8165001346223
672.4055636264986,-58.292528015662334,526.91658898741
488.89774056994,-49.81563127491103,426.6279231723516
445.4336565806072,-37.173472850901,491.46126382314037
578.7039472484589,-51.63857421709095,492.02523928427115
681.8705767075497,-34.03077025848009,812.2756906902172
575.9871754850988,-67.75668087225979,414.8636762543959
424.056027043634,-71.42193354694953,298.2454569020328
589.027938058499,-53.841943886656225,486.36235090051645
635.0408680147802,-71.43264530591446,446.6064492780249
682.2640508677613,-43.85346248566998,656.5126592360533
662.5400855863456,-36.21729207154352,747.5569099161407
453.1460569667877,-78.54701248023093,308.23495793131855
412.08565563339954,-66.10330321018927,300.4818856911856
554.8849897593022,-50.27114125695775,480.99602357719266
680.7811744745679,-59.0322612954817,529.3023777328921
544.3833853657711,-63.61253436470973,405.1335194511169
685.1598462863227,-70.48375181329448,484.6159737876492
694.7563816768115,-31.10330743411454,896.6054620387081
644.3160337806285,-34.306606953184016,762.1145946880381
439.65389732616154,-44.01673762757062,421.8101799080693
593.1869738342841,-51.99278198569175,501.8927858847172
416.36962248480967,-49.047592251173754,367.53151816635756
670.7209828332025,-59.97305698293583,516.4615275046148
464.89983328924814,-49.16076829736258,409.66791365973813
414.50881331463427,-52.12886729664077,350.065228582478
647.902243285056,-71.02437922401374,456.75632962142066
505.9308666815168,-59.40002317148142,391.8562742411627
566.4061074365102,-69.98916822228917,401.86551882003886
589.4376377749062,-71.29661542750081,414.86699665591027
579.568897965328,-69.22027366063986,413.2613943018382
687.3837579778412,-50.70705341078331,592.124403644984
581.5268555621615,-57.055691243942235,461.9694642204681
587.6952368281829,-41.024381970737466,596.9053675941133
455.4515193841075,-58.58038247414719,355.8052275969724
581.3077959144314,-32.979354867657186,711.9462194646791
557.0204112766024,-68.18461346751603,399.9919378121579
599.9565930079104,-41.338631265982286,605.5506221267974
532.5501114405864,-34.00528633048011,634.8164465021458
455.33771531796503,-38.16833791992101,491.21558818465917
516.0121171131934,-40.11469745791018,533.9088826383964
519.3380322787294,-32.55751028101988,643.3670935289178
544.9882854898975,-55.585372355735046,440.4109974591929
651.7439824212257,-49.139205020152026,574.5011764205066
551.7090231344122,-37.26633462102521,607.4208448503654
421.3467036633729,-33.10207084782772,514.3402690435673
569.8055274663463,-58.69329248385482,444.60585041354676
567.362102698022,-73.90167564222284,393.67861751784085
414.6084545199789,-77.98955102024252,282.5916616981248
413.2197584711144,-34.90038423903705,481.48069148954863
562.3810332825035,-39.263842516677,592.3924635780119
413.67554738460063,-62.2786090713714,311.5425457607504
652.6496129951144,-77.29854449227997,446.0141732097925
423.15625906794037,-44.83062410785466,400.14017490130936
438.0833241264918,-38.49435366095287,469.2126435745272
555.5685065997202,-36.16418896494734,627.6533812358427
507.4419149587433,-42.29237212467002,502.73079502782747
605.2942746776034,-79.47526666921613,410.43460717904253
442.76696650993466,-77.44903335235007,302.4045110268937
566.4195409847063,-49.106973741628465,499.5322995600284
401.2562330883874,-33.8379030944369,480.3923006319133
592.5458550404306,-63.521716689845874,441.32394289933524
546.8932228096098,-50.539440499980586,472.23585826488807
407.20151345346665,-50.772150029604475,350.44493230709577
453.12467661918697,-46.76858031087312,414.61153854860305
687.0161301668049,-34.921209455068436,800.0894513825211
618.5968852709808,-59.96798625210828,476.3498451891101
517.9441388482046,-45.768187163305875,481.9048346454546
429.08970128962744,-41.84619969483617,428.78953260690014
639.2542135889457,-38.95158187207919,677.8976669586715
564.0786627956431,-63.87729025918879,418.83514002547764
